,Title,Link,Name,Cat,Aut link,Plan,Budget,Date
957,Mick Pedaja debüüt EP “Ärgake”,https://www.hooandja.ee/projekt/mick-pedaja-debuut-ep-argake,Mick Pedaja Muusika,Muusika,https://www.hooandja.ee/users/mickpedaja,143,1 570,26.11.2014
958,Audioplaat „Lumi“,https://www.hooandja.ee/projekt/audioplaat-lumi,Kristel Leesmend Muusika,Muusika,https://www.hooandja.ee/users/kristelleesmend,102,2 183,24.11.2014
959,Minu väga hea aasta,https://www.hooandja.ee/projekt/minu-vaga-hea-aasta,kaisikask Trükis,Trükis,https://www.hooandja.ee/users/kaisikask,114,2 284,24.11.2014
960,Laste värvimisraamat „Nurrikute värviraamat värsside ja Pärnu piltidega“,https://www.hooandja.ee/projekt/laste-varvimisraamatu-nurrikute-varviraamat-varsside-ja-parnu-piltidega-valjaandmine,Siiri Metsamägi Trükis,Trükis,https://www.hooandja.ee/users/siirimetsamagi,100,1 189,21.11.2014
961,"Sten-Olle debüütalbumi ""Kuul on baas"" lõppviimistlus ja trükk",https://www.hooandja.ee/projekt/sten-olle-debuutalbumi-kuul-baas-trukkimine,Sten-Olle Moldau Muusika,Muusika,https://www.hooandja.ee/users/smoldau,115,1 952,19.11.2014
962,55 aastat Türi Poistekoori,https://www.hooandja.ee/projekt/55-aastat-turi-poistekoori,Ulvi Tamm Sündmus,Sündmus,https://www.hooandja.ee/users/ulvitamm,164,1 150,11.11.2014
963,Karli ja Linda lood,https://www.hooandja.ee/projekt/karli-ja-linda-lood,Katrin Seppa-Silmere Trükis,Trükis,https://www.hooandja.ee/users/katrinseppa,103,3 043,11.11.2014
964,Sõpruse Puiestee uus album,https://www.hooandja.ee/projekt/sopruse-puiestee-uus-album,Mait Vaik Muusika,Muusika,https://www.hooandja.ee/users/maitmait,165,3 874,11.11.2014
965,Noodiraamat Timo Lige lauludega,https://www.hooandja.ee/projekt/timo-lige-noodiraamat,timolige Muusika,Muusika,https://www.hooandja.ee/users/timolige,205,2 670,10.11.2014
966,14. Euroopa noorte kiir- ja välkmale meistrivõistlused,https://www.hooandja.ee/projekt/14-euroopa-noorte-kiir-ja-valkmale-meistrivoistlused,Eesti Maleliit Sündmus,Sündmus,https://www.hooandja.ee/users/hendrikolde,165,1 650,09.11.2014
967,Rahvatantsuselts Pääsuke 35. juubelikontsert,https://www.hooandja.ee/projekt/rahvatantsuansambel-paasuke-35-juubelikontsert,Kadri Sündmus,Sündmus,https://www.hooandja.ee/users/kadrierit,109,1 305,07.11.2014
968,"Raamat ""Inspireerivad noored illustraatorid""",https://www.hooandja.ee/projekt/raamat-inspireerivad-noored-illustraatorid,Elina Kasesalu Kunst,Kunst,https://www.hooandja.ee/users/elinakasesalu,175,5 787,06.11.2014
969,Taisto Uuslail'i esimene album,https://www.hooandja.ee/projekt/taisto-uuslaili-esimene-album,Taisto Uuslail Muusika,Muusika,https://www.hooandja.ee/users/taistouuslail,102,2 615,04.11.2014
970,Lapsed õue õppima!,https://www.hooandja.ee/projekt/lapsed-oue-oppima,Olari Miiter Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/ollmc,114,5 686,03.11.2014
971,"Toome Adami ja Emily improteatrite festivalile ""Tilt""!",https://www.hooandja.ee/projekt/toome-adami-ja-emily-improteatrite-festivalile-tilt,Improgrupp Jaa! Teater,Teater,https://www.hooandja.ee/users/info25,104,822,03.11.2014
972,SoundHouse live albumi salvestus,https://www.hooandja.ee/projekt/soundhouse-live-album,Oliver Rõõmus Muusika,Muusika,https://www.hooandja.ee/users/oliverroomus,105,1 580,02.11.2014
973,"Indrek Hirv, „Tango Magnoolia“. CD",https://www.hooandja.ee/projekt/indrek-hirv-tango-magnoolia-cd,Indrek Hirv Muusika,Muusika,https://www.hooandja.ee/users/indrekhirv,122,2 432,25.10.2014
974,"Rolf Roosalu kogumikplaadi ""Ingel, akustiline"" väljaandmine",https://www.hooandja.ee/projekt/rolf-roosalu-kogumikplaadi-ingel-akustiline-valjaandmine,Rolf Roosalu Muusika,Muusika,https://www.hooandja.ee/users/rolfroosalu,105,4 007,14.10.2014
975,Carrot Lightsi debüütalbum,https://www.hooandja.ee/projekt/carrot-lightsi-debuutalbum,Laura Muusika,Muusika,https://www.hooandja.ee/users/paula-mustikas,101,2 316,13.10.2014
976,Krista Citra Joonase bambusflöödi-plaat omadest-lugudest,https://www.hooandja.ee/projekt/krista-citra-joonase-bambusfloodi-plaat-omadest-lugudest,Krista Citra Joonas Muusika,Muusika,https://www.hooandja.ee/users/citra,112,2 799,11.10.2014
977,Ansambel Wilhelm debüütalbum,https://www.hooandja.ee/projekt/ansambel-wilhelm-debuutalbum,Lauri Kadalipp Muusika,Muusika,https://www.hooandja.ee/users/lauri-kadalipp,106,3 506,10.10.2014
978,Slippery Slope annab välja debüütalbumi!,https://www.hooandja.ee/projekt/slippery-slope-annab-valja-debuutalbumi,Slippery Slope Muusika,Muusika,https://www.hooandja.ee/users/slipperyslopeofficial,114,2 844,09.10.2014
979,Vokaalansambli Estonian Voices debüütalbum,https://www.hooandja.ee/projekt/vokaalansambli-estonian-voices-debuutalbum,Kadri Voorand Muusika,Muusika,https://www.hooandja.ee/users/kadrivoorand,146,5 855,02.10.2014
980,Kuulimäng „Kuidas meil asjad käivad“,https://www.hooandja.ee/projekt/kuulimang-kuidas-meil-asjad-kaivad,Anti Saar Mäng,Mäng,https://www.hooandja.ee/users/kolmelu,103,5 174,30.09.2014
981,"Humoorikas lühilugudega fotoraamat ""Harilik eestlane""",https://www.hooandja.ee/projekt/humoorikas-luhilugudega-fotoraamat-harilik-eestlane,Karin Nemec Trükis,Trükis,https://www.hooandja.ee/users/nemeckarin,159,3 811,19.09.2014
982,"Rauno Pella debüütalbum ""When Light Embraced The Dark""",https://www.hooandja.ee/projekt/rauno-pella-debuutalbum-when-light-embraced-dark,Rauno Pella Muusika,Muusika,https://www.hooandja.ee/users/raunopella,106,4 780,18.09.2014
983,Kaota mu naine ära  ehk mis tunne on olla mustkunstnik,https://www.hooandja.ee/projekt/kaota-mu-naine-ara-ehk-mis-tunne-olla-mustkunstnik,Paul Piik Teater,Teater,https://www.hooandja.ee/users/paulpiik,111,3 890,16.09.2014
984,"Film ""Doomino""",https://www.hooandja.ee/projekt/film-doomino,Tuisk Film & Foto,Film & Foto,https://www.hooandja.ee/users/tarmotuisk,102,1 524,15.09.2014
985,Ansambli Heliotroop esimene plaat,https://www.hooandja.ee/projekt/ansambel-heliotroobi-esimene-plaat,mingorajandi Muusika,Muusika,https://www.hooandja.ee/users/mingorajandi,102,3 048,11.09.2014
986,"C. Darwin ""Inimese põlvnemine""",https://www.hooandja.ee/projekt/c-darwin-inimese-polvnemine,Darwini klubi Trükis,Trükis,https://www.hooandja.ee/users/oivetinn,111,7 757,09.09.2014
987,Koolikiusamise vastane muusikavideo Helen Adamsoni uuele laulule,https://www.hooandja.ee/projekt/koolikiusamise-vastane-muusikavideo-helen-adamsoni-uuele-laulule,Helen Adamson Muusika,Muusika,https://www.hooandja.ee/users/helen13,104,4 045,09.09.2014
988,"Paul Danieli autoriplaat ""Kreeka tuli""",https://www.hooandja.ee/projekt/paul-danieli-autoriplaat-kreeka-tuli,helletused Muusika,Muusika,https://www.hooandja.ee/users/helletused,164,1 641,05.09.2014
989,Uue Maailma Tänavafestival 2014,https://www.hooandja.ee/projekt/uue-maailma-tanavafestival-2014,Pärtel Sündmus,Sündmus,https://www.hooandja.ee/users/partel1,107,2 130,05.09.2014
990,Karijärve Keelpilliorkestri CD plaat „Rändamine“,https://www.hooandja.ee/projekt/karijarve-keelpilliorkestri-cd-plaat-randamine,Katrin Tamm Muusika,Muusika,https://www.hooandja.ee/users/katrintamm,109,1 636,03.09.2014
991,Fotokonkurss “Kus on teine pool?”,https://www.hooandja.ee/projekt/fotokonkurss-kus-teine-pool,Mittetulundusühing Do Good Kunst,Kunst,https://www.hooandja.ee/users/kartkybarsepp,107,704,01.09.2014
992,Marten Kuninga albumi “Praktiline mees” väljaandmine,https://www.hooandja.ee/projekt/marten-kuninga-albumi-praktiline-mees-valjaandmine,Marten Kuningas Muusika,Muusika,https://www.hooandja.ee/users/martenkuningas,117,4 078,26.08.2014
993,Vormsi Veri,https://www.hooandja.ee/projekt/vormsi-veri,Toivo Tomingas Trükis,Trükis,https://www.hooandja.ee/users/ttomingas,104,1 253,26.08.2014
994,Tom Valsberg & Jane Kruus Väelaulude CDd,https://www.hooandja.ee/projekt/tom-valsberg-jane-kruus-vaelaulude-cd-d,Tom Estonia Valsberg Muusika,Muusika,https://www.hooandja.ee/users/ilmahirmuta,206,4 820,19.08.2014
995,Eesti keele e-­kursused välismaal elavatele eesti lastele,https://www.hooandja.ee/projekt/eesti-keele-ekursused-valismaal-elavatele-eesti-lastele,Helja Kirber Haridus,Haridus,https://www.hooandja.ee/users/helja6,108,2 156,18.08.2014
996,Toeta Kassikohvikut ja aita kiisud koju,https://www.hooandja.ee/projekt/toeta-kassikohvikut-ja-aita-kiisud-koju,Helen Jõudna Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/helenjoudna,109,10 937,09.08.2014
997,EKKM-i rändnäitus “KOHATU”,https://www.hooandja.ee/projekt/ekkm-i-randnaitus-kohatu,Anders Härm Kunst,Kunst,https://www.hooandja.ee/users/anders1,100,6 020,07.08.2014
998,Koolikiusamise vastane lühifilm,https://www.hooandja.ee/projekt/koolikiusamise-vastane-luhifilm,Priit Jõesaar Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/priit7-0,103,929,05.08.2014
999,Hiiumaa TantsuFestival,https://www.hooandja.ee/projekt/hiiumaa-tantsufestival-0,Siim Tõniste Sündmus,Sündmus,https://www.hooandja.ee/users/siim-tC3B5niste,100,2 507,04.08.2014
1000,Eesti teater augustis Tampere teatrifestivalile,https://www.hooandja.ee/projekt/eesti-teater-augustis-tampere-teatrifestivalile,Liisa Ojaveer Teater,Teater,https://www.hooandja.ee/users/liisaojaveer,110,2 750,01.08.2014
1001,Veiko Õunpuu film ROUKLI,https://www.hooandja.ee/projekt/veiko-ounpuu-film-roukli,vikonpu Film & Foto,Film & Foto,https://www.hooandja.ee/users/vikonpu,111,16 711,15.07.2014
1002,X-Panda muusikavideo,https://www.hooandja.ee/projekt/x-panda-muusikavideo,Tamar Muusika,Muusika,https://www.hooandja.ee/users/tnugis,101,2 130,09.07.2014
1003,"Luulekogu ""Vaime sisse astunud""",https://www.hooandja.ee/projekt/luulekogu-vaime-sisse-astunud,Kaidi Kangur Trükis,Trükis,https://www.hooandja.ee/users/kaidizoomi,101,404,07.07.2014
1004,Ehtekunstnik Tanel Veenre autoriraamat,https://www.hooandja.ee/projekt/ehtekunstnik-tanel-veenre-autoriraamat,tanel.veenre_1 Trükis,Trükis,https://www.hooandja.ee/users/tanelveenre1,125,4 383,03.07.2014
1005,Laste folk-viiuldajate ansambli Tuuleviiul esimene CD album,https://www.hooandja.ee/projekt/laste-folk-viiuldajate-ansambli-tuuleviiul-esimene-cd-album,Kristi Alas Muusika,Muusika,https://www.hooandja.ee/users/kristialas,102,1 422,25.06.2014
1006,Arvamusfestival 2014,https://www.hooandja.ee/projekt/arvamus-festival-2014,Arvamusfestival Sündmus,Sündmus,https://www.hooandja.ee/users/arvamusfestival,114,3 422,23.06.2014
1007,Härjapõlvlaste riid,https://www.hooandja.ee/projekt/harjapolvlaste-riid,Mari-Liis Mäng,Mäng,https://www.hooandja.ee/users/mariliishaviko,113,1 351,23.06.2014
1008,Haldjapere jutu- ja meisterdamisraamat „Unenäoriik“,https://www.hooandja.ee/projekt/haldjapere-jutu-ja-meisterdamisraamat-unenaoriik,Haldjapere Trükis,Trükis,https://www.hooandja.ee/users/mari35,101,2 515,20.06.2014
1009,Kilomeetri jagu imelisi skulptuure - Kilomeeter Skulptuuri 2014,https://www.hooandja.ee/projekt/kilomeetri-jagu-imelisi-skulptuure-kilomeeter-skulptuuri-2014,Kilomeeter Skulptuuri Kunst,Kunst,https://www.hooandja.ee/users/grete1,102,1 526,20.06.2014
1010,Voronja suvegalerii avamine,https://www.hooandja.ee/projekt/voronja-suvegalerii-avamine,Raul Oreškin Kunst,Kunst,https://www.hooandja.ee/users/raul,101,2 620,19.06.2014
1011,Tehnikaülikooli Akadeemilise Meeskoori kevadkontserdi „UNI” salvestus,https://www.hooandja.ee/projekt/tehnikaulikooli-akadeemilise-meeskoori-kevadkontserdi-uni-salvestus,Tehnikaülikooli Akadeemiline Meeskoor Muusika,Muusika,https://www.hooandja.ee/users/peeppihlak,153,2 453,19.06.2014
1012,Vaata alati elu helgemat poolt,https://www.hooandja.ee/projekt/vaata-alati-elu-helgemat-poolt,Ülo Vihma Muusika,Muusika,https://www.hooandja.ee/users/ylo,109,1 964,18.06.2014
1013,"Lasteraamat ""Koju""",https://www.hooandja.ee/projekt/lasteraamat-koju,Indrek Koff Trükis,Trükis,https://www.hooandja.ee/users/teejakohvi,108,3 028,16.06.2014
1014,Spordi- ja meelelahutusfestival Selja Korvpallilahing 2014,https://www.hooandja.ee/projekt/spordi-ja-meelelahutusfestival-selja-korvpallilahing-2014,Mairo Leesar Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/mairoelement,117,387,12.06.2014
1015,Kaare kooli klaasi- ja keraamika töökoda,https://www.hooandja.ee/projekt/kaare-kooli-klaasi-ja-keraamika-tookoda,Griseldis Luist Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/kaare18,113,2 467,10.06.2014
1016,"Annika Haasi näituseprojekt ""Lennukivaatlejad"" New York'i",https://www.hooandja.ee/projekt/annika-haasi-naituseprojekt-lennukivaatlejad-new-yorki,Annika Haas Film & Foto,Film & Foto,https://www.hooandja.ee/users/haasamutt,107,3 730,09.06.2014
1017,Rahvusmustritega mugavad lasteriided,https://www.hooandja.ee/projekt/rahvusmustritega-mugavad-lasteriided,Nelle Räim Disain,Disain,https://www.hooandja.ee/users/nelleraim,126,4 805,09.06.2014
1018,Kolm aastat kolmkümmend kolm ehk teekond ongi teelise tasu,https://www.hooandja.ee/projekt/kolm-aastat-kolmkummend-kolm-ehk-teekond-ongi-teelise-tasu,Mirjam Trükis,Trükis,https://www.hooandja.ee/users/mirjamli-0,122,2 798,09.06.2014
1019,Raamat “Maagiline reaalsus”,https://www.hooandja.ee/projekt/raamat-maagiline-reaalsus,Edvin Aedma Trükis,Trükis,https://www.hooandja.ee/users/mikrosekund,132,2 119,07.06.2014
1020,Siberi lood,https://www.hooandja.ee/projekt/siberi-lood,Janeli Jallai Trükis,Trükis,https://www.hooandja.ee/users/janeli,105,2 105,06.06.2014
1021,E.T.A. Tantsukooli 8. lennu lõpulavastuse lavaletoomine,https://www.hooandja.ee/projekt/eta-tantsukooli-8-lennu-lopulavastuse-lavaletoomine,SA Eesti Tantsuagentuur Teater,Teater,https://www.hooandja.ee/users/helena1,102,1 020,23.05.2014
1022,Lõbus animatsioonfilm „Tantsitaja” DVD-le,https://www.hooandja.ee/projekt/lobus-animatsioonfilm-tantsitaja-dvd-le,Animailm Film & Foto,Film & Foto,https://www.hooandja.ee/users/animailmfilm,107,1 385,19.05.2014
1023,Kalamaja Päevad 2014,https://www.hooandja.ee/projekt/kalamaja-paevad,Kalamaja Päevad 2016 Sündmus,Sündmus,https://www.hooandja.ee/users/zumanni,139,4 175,14.05.2014
1024,Lasteballett SIPSIK,https://www.hooandja.ee/projekt/lasteballett-sipsik,Noor Ballett Fouetté Teater,Teater,https://www.hooandja.ee/users/info37,111,720,13.05.2014
1025,"Liikumisetendus ""Kaleidoskoop. Tasand"" Tartu Jaani Kiriku tornis",https://www.hooandja.ee/projekt/liikumisetendus-kaleidoskoop-tasand-tartu-jaani-kiriku-tornis,Madli Teller Teater,Teater,https://www.hooandja.ee/users/madliteller1,115,2 033,09.05.2014
1026,"Helin-Mari Arderi plaat ""Öö valgus"" Eeva Pargi tekstidele",https://www.hooandja.ee/projekt/helin-mari-arderi-plaat-oo-valgus-eeva-pargi-tekstidele,Helin-Mari Arder Muusika,Muusika,https://www.hooandja.ee/users/helinmaria,110,1 651,09.05.2014
1027,Oma keraamikaahi Pikakannu lastele!,https://www.hooandja.ee/projekt/oma-keraamikaahi-pikakannu-lastele,Pikakannu Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/info36,102,2 030,08.05.2014
1028,Kiusamisvaba Kooli miniõpik lastevanematele,https://www.hooandja.ee/projekt/kiusamisvaba-kooli-miniopik-lastevanematele,Kiusamisvaba Kool Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/rasmusrask,109,5 465,05.05.2014
1029,"Mees, kes puutus põtra",https://www.hooandja.ee/projekt/mees-kes-puutus-potra,Piret Eensoo Trükis,Trükis,https://www.hooandja.ee/users/pireteensoo,121,2 585,01.05.2014
1030,Lastelauluplaat ja laulik „Pisikene Ime“,https://www.hooandja.ee/projekt/lastelauluplaat-ja-laulik-pisikene-ime,Airi Liiva Muusika,Muusika,https://www.hooandja.ee/users/airiliiva,130,3 384,01.05.2014
1031,Noorteorkestri Reaalmažoor kodumaale pühendatud plaat,https://www.hooandja.ee/projekt/noorteorkestri-reaalmazoor-kodumaale-puhendatud-plaat,Noorteorkester Reaalmažoor Muusika,Muusika,https://www.hooandja.ee/users/reaalmazoor,120,1 802,01.05.2014
1032,Luulekogu „Ajades taga üht vaikust“,https://www.hooandja.ee/projekt/luulekogu-ajades-taga-uht-vaikust,Liisa Lotta Tomp Trükis,Trükis,https://www.hooandja.ee/users/liisalottatomp,103,310,30.04.2014
1033,Ansambli Angus esimene album,https://www.hooandja.ee/projekt/ansambli-angus-esimene-album,Mikk Villem Muusika,Muusika,https://www.hooandja.ee/users/172,102,2 553,25.04.2014
1034,E-eesti virtuaalpaviljon XIV Veneetsia Arhitektuuribiennaalil,https://www.hooandja.ee/projekt/e-eesti-virtuaalpaviljon-xiv-veneetsia-arhitektuuribiennaalil,MTÜ Eesti Arhitektuurikeskus Tehnoloogia,Tehnoloogia,https://www.hooandja.ee/users/johantali,107,6 110,22.04.2014
1035,Folklooriansambel Allikabänd korraldab kontserdi,https://www.hooandja.ee/projekt/folklooriansambel-allikaband-korraldab-kontserdi,Assar Järvekülg Muusika,Muusika,https://www.hooandja.ee/users/assarjarvekylg,103,1 552,18.04.2014
1036,"Tantsuline lauamäng ""Triksterimuster""",https://www.hooandja.ee/projekt/tantsuline-lauamang-triksterimuster,Kersti Rätsep Mäng,Mäng,https://www.hooandja.ee/users/kersti20,194,1 936,18.04.2014
1037,Toome Mere ja Metsa Tartu spordisaali,https://www.hooandja.ee/projekt/meri-ja-mets-spordisaalis,Karoliina Kalda Muusika,Muusika,https://www.hooandja.ee/users/kaldakaroliina,117,4 047,18.04.2014
1038,"Lastelauluplaat ""Lood plaadi pealt""",https://www.hooandja.ee/projekt/lastelauluplaat-lood-plaadi-pealt,MTÜ Must Kast Muusika,Muusika,https://www.hooandja.ee/users/kastmust,127,2 406,12.04.2014
1039,Kultuuridessant annab hoogu noortele tegijatele,https://www.hooandja.ee/projekt/kultuuridessant-annab-hoogu-noortele-tegijatele,Helena Tamm Kunst,Kunst,https://www.hooandja.ee/users/helenahelkur,104,727,11.04.2014
1040,Tänavakunstifestival Stencibility,https://www.hooandja.ee/projekt/tanavakunstifestival-stencibility,Stencibility Kunst,Kunst,https://www.hooandja.ee/users/stencibility,117,1 762,09.04.2014
1041,Noorte moeshow-võistlus Hõbetraageldus,https://www.hooandja.ee/projekt/noorte-moeshow-voistlus-hobetraageldus,Tõnis Sestverk Sündmus,Sündmus,https://www.hooandja.ee/users/kipakapa,107,320,05.04.2014
1042,Ansambli Curly Strings debüütalbum ja muusikavideo,https://www.hooandja.ee/projekt/ansambli-curly-strings-debuutalbum-ja-muusikavideo,Eeva Talsi Muusika,Muusika,https://www.hooandja.ee/users/eevatalsi,133,5 304,01.04.2014
1043,Ralf Taali debüütplaat Chopini klaverimuusikaga,https://www.hooandja.ee/projekt/ralf-taali-debuutplaat-chopini-klaverimuusikaga,ralftaal Muusika,Muusika,https://www.hooandja.ee/users/ralftaal,106,3 514,31.03.2014
1044,Playback gala Noored Tähed 2014,https://www.hooandja.ee/projekt/playback-gala-noored-tahed-2014,NÕEL Sündmus,Sündmus,https://www.hooandja.ee/users/info13,124,620,25.03.2014
1045,Raamat “Tallinn by the Stand-Up Tour Guide”,https://www.hooandja.ee/projekt/raamat-tallinn-stand-tour-guide,StandUpTourGuide Trükis,Trükis,https://www.hooandja.ee/users/standuptourguide,104,2 602,24.03.2014
1046,Halley komeet maandub Viimsis!,https://www.hooandja.ee/projekt/halley-komeet-maandub-viimsis,Franka Vakkum Teater,Teater,https://www.hooandja.ee/users/frankavakkum,100,900,24.03.2014
1047,Suhtlemismäng Ava ja Avasta,https://www.hooandja.ee/projekt/suhtlemismang-ava-ja-avasta,Sille ja Janne Mäng,Mäng,https://www.hooandja.ee/users/sillejogeva,114,2 275,14.03.2014
1048,Lasteraamat „Nurrikud Pärnus”,https://www.hooandja.ee/projekt/lasteraamat-nurrikud-parnus,Siiri Metsamägi Trükis,Trükis,https://www.hooandja.ee/users/siirimetsamagi,134,1 654,13.03.2014
1049,Daniel Levi debüütalbum,https://www.hooandja.ee/projekt/daniel-levi-debuutalbum,Daniel Levi Muusika,Muusika,https://www.hooandja.ee/users/dviinalass5,137,3 149,12.03.2014
1050,"Estonia klaver uude Tallinna Jazziklubisse (Tatari 4) ""Philly Joe's""",https://www.hooandja.ee/projekt/estonia-klaver-uude-tallinna-jazziklubisse-tatari-4-philly-joes,Reigo Ahven Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/reigoahven,154,6 285,11.03.2014
1051,"Ansambel MiaMee debüütalbum ""Some Other Me""",https://www.hooandja.ee/projekt/ansambel-miamee-debuutalbum-some-other-me,Liina Saar Muusika,Muusika,https://www.hooandja.ee/users/saarliina,110,2 192,11.03.2014
1052,Puzle - tribute ansamblile Collage CD-plaat „Mustrimäng“,https://www.hooandja.ee/projekt/puzle-tribute-ansamblile-collage-cd-plaat-mustrimang,Eva-Lotta Vunder Muusika,Muusika,https://www.hooandja.ee/users/evalottavunder,112,2 127,10.03.2014
1053,Isa tuli koju,https://www.hooandja.ee/projekt/isa-tuli-koju,Lauri Saatpalu Muusika,Muusika,https://www.hooandja.ee/users/lauri8,131,3 927,06.03.2014
1054,"Tantsulavastus ""post kaart""",https://www.hooandja.ee/projekt/tantsulavastus-post-kaart,eike ülevain Teater,Teater,https://www.hooandja.ee/users/eike-C3BClevain,102,715,05.03.2014
1055,Kaun - mugavad ja kaunid sussid 100 villast,https://www.hooandja.ee/projekt/kaun-mugavad-ja-kaunid-sussid-100-villast,Kaun Disain,Disain,https://www.hooandja.ee/users/iti,102,15 318,28.02.2014
1056,ÄIO debüütalbum,https://www.hooandja.ee/projekt/aio-debuutalbum,katariin raska Muusika,Muusika,https://www.hooandja.ee/users/katariinraska,102,1 741,25.02.2014
1057,"Kahepoolne luule- ja värviraamat „Must ja valge“, „Valge ja must“.",https://www.hooandja.ee/projekt/kahepoolne-luule-ja-varviraamat-must-ja-valge-valge-ja-must,Maria Antons-Valner Trükis,Trükis,https://www.hooandja.ee/users/metsakoll7,105,632,13.02.2014
1058,Algallika köögi ja söögisaali loomine,https://www.hooandja.ee/projekt/algallika-koogi-ja-soogisaali-loomine,Tiia Lõoke Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/algallika,117,8 204,08.02.2014
1059,Merike Susi autorialbum ”Üksi Üksolemises”,https://www.hooandja.ee/projekt/merike-susi-autorialbum-uksi-uksolemises,Merike Susi Muusika,Muusika,https://www.hooandja.ee/users/merikemoksi,114,2 909,04.02.2014
1060,Lühianimafilm “Lillmees”,https://www.hooandja.ee/projekt/luhianimafilm-lillmees,Dmitri Gornakov Film & Foto,Film & Foto,https://www.hooandja.ee/users/dmitrigornakov,101,1 007,31.01.2014
1061,Teatrisport 2014 Tartus,https://www.hooandja.ee/projekt/teatrisport-2014-tartus,Tormi Tuuling Teater,Teater,https://www.hooandja.ee/users/tuuling23,104,415,30.01.2014
1062,Hiiumaa Halulaeva ehitamine,https://www.hooandja.ee/projekt/hiiumaa-halulaeva-ehitamine,Ain Tähiste Tehnoloogia,Tehnoloogia,https://www.hooandja.ee/users/aintahiste,121,7 487,21.01.2014
1063,Unity Street Festival 8.02 Jõhvis,https://www.hooandja.ee/projekt/unity-street-festival-802-johvis,Hristo Neiland Sündmus,Sündmus,https://www.hooandja.ee/users/hriss,109,977,16.01.2014
1064,Estonian Folk Orchestra helikandja Imemaa - Wonderland,https://www.hooandja.ee/projekt/estonian-folk-orchestra-helikandja-imemaa-wonderland,Tuulikki Bartosik Muusika,Muusika,https://www.hooandja.ee/users/115,109,3 264,14.01.2014
1065,Puhja orel korda!,https://www.hooandja.ee/projekt/puhja-orel-korda,Tiit Kuusemaa Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/tiitkuusemaa,108,2 168,14.01.2014
1066,Pae Kollektiivi esimene plaat!,https://www.hooandja.ee/projekt/pae-kollektiivi-esimene-plaat,Kirke Karja Muusika,Muusika,https://www.hooandja.ee/users/kirkekarja,110,2 541,11.01.2014
1067,"Triinu Tauli esimene sooloalbum ""MAA HÄÄL""",https://www.hooandja.ee/projekt/triinu-tauli-esimene-sooloalbum-maa-haal,Triinu Taul Muusika,Muusika,https://www.hooandja.ee/users/triinutaul,107,3 760,09.01.2014
1068,Mart Soo autoriplaat „Kulg“,https://www.hooandja.ee/projekt/mart-soo-autoriplaat-kulg,Mart Soo Muusika,Muusika,https://www.hooandja.ee/users/martsoo,107,2 349,01.01.2014
1069,"""Tõde ja õigus"" inglise keeles",https://www.hooandja.ee/projekt/tode-ja-oigus-inglise-keeles,Luis de Miranda Trükis,Trükis,https://www.hooandja.ee/users/hauteculturebooks,107,4 265,31.12.2013
1070,Aleksandra Tšoba esimene luulekogu,https://www.hooandja.ee/projekt/aleksandra-tsoba-esimene-luulekogu,Aleksandra Tšoba Trükis,Trükis,https://www.hooandja.ee/users/aleksandratsoba,109,764,31.12.2013
1071,Lauamäng „Riigimehed“,https://www.hooandja.ee/projekt/lauamang-riigimehed,Õ-Fraktsioon Mäng,Mäng,https://www.hooandja.ee/users/andres15,209,10 447,19.12.2013
1072,Mobiilirakendus ÕpimeSõnu lastele sõnade õpetamiseks,https://www.hooandja.ee/projekt/opime-sonu-mobiilrakendus,Kaarel Kont-Kontson Mäng,Mäng,https://www.hooandja.ee/users/kaarelkk,101,704,10.12.2013
1073,Priit Jäägeri esimene sooloplaat,https://www.hooandja.ee/projekt/priit-jaageri-esimene-sooloplaat,Priit Jääger Muusika,Muusika,https://www.hooandja.ee/users/priitjagger,117,2 330,10.12.2013
1074,NimmerSchmidti debüütalbum,https://www.hooandja.ee/projekt/nimmerschmidti-debuutalbum,NimmerSchmidt Muusika,Muusika,https://www.hooandja.ee/users/merilyn-merisalu,108,1 625,10.12.2013
1075,Jaan Tätte juuniori debüütalbum,https://www.hooandja.ee/projekt/jaan-tatte-juuniori-debuutalbum,meisterjaan Muusika,Muusika,https://www.hooandja.ee/users/meisterjaan,107,1 604,01.12.2013
1076,"Mc Rääbs ja lugu ""320 pilti""",https://www.hooandja.ee/projekt/mc-raabs-ja-320-pilti,Rait Press Muusika,Muusika,https://www.hooandja.ee/users/emsiiraabs,123,395,29.11.2013
1077,Lastelaulude plaat Mäng on väikese inimese töö,https://www.hooandja.ee/projekt/mang-vaikese-inimese-too,Martin Heinla Muusika,Muusika,https://www.hooandja.ee/users/martin12,112,3 370,23.11.2013
